UID,ID,Study,longitude,latitude,MAT,MAP,pH,SOC,TN,sand,silt,clay,years,n,AS,BG,CBH,CN,DOC,Fed,Feo,SOC,MAOC,POC,Fep,TN,XYL,PPO,ph,Mura,GalN,GluN,ManN,MBC
534,534,670,-83.5,39.8,10.8,1043,6.5,24,2.400000095,19,51,30,2,3,,,,-0.010582109,,,,-0.085157808,,,,0.074575699,,,-0.223143551,,,,,
535,535,670,-83.5,39.8,10.8,1043,6.5,24,2.400000095,19,51,30,2,3,,,,-0.021053409,,,,0,,,,-0.02105341,,,-0.223143551,,,,,
536,536,670,-83.5,39.8,10.8,1043,6.5,11.69999981,1.799999952,17,47,36,2,3,,,,0,,,,-0.042559614,,,,0.042559614,,,-0.232931558,,,,,
537,537,670,-83.5,39.8,10.8,1043,6.5,11.69999981,1.799999952,17,47,36,2,3,,,,0,,,,-0.096626836,,,,0.096626836,,,-0.219859476,,,,,
538,538,670,-83.5,39.8,10.8,1043,6.699999809,10.10000038,1.299999952,18,44,38,2,3,,,,-0.162518929,,,,-0.178691789,,,,0.016172859,,,-0.14792013,,,,,
539,539,670,-83.5,39.8,10.8,1043,6.699999809,10.10000038,1.299999952,18,44,38,2,3,,,,0.029852963,,,,-0.042559614,,,,0.072412578,,,-0.109698917,,,,,
540,540,670,-83.5,39.8,10.8,1043,7.3,8,0.74,22.2,46.3,31.5,2,3,,,,0.054067221,,,,0.101096117,,,,-0.047028896,,,-0.050010421,,,,,
541,541,670,-83.5,39.8,10.8,1043,7.3,8,0.74,22.2,46.3,31.5,2,3,,,,-0.191055237,,,,0.039220713,,,,-0.23027595,,,-0.08594243,,,,,
542,542,670,-84.066667,41.05,9.9,845,6.300000191,42.20000076,5.699999809,16,40,44,3,3,,,,0,,,,-0.049029427,,,,0.049029426,,,0.117783036,,,,,
543,543,670,-84.066667,41.05,9.9,845,6.300000191,42.20000076,5.699999809,16,40,44,3,3,,,,-0.011049836,,,,0.014388737,,,,-0.025438574,,,-0.052185753,,,,,
544,544,670,-84.066667,41.05,9.9,845,6.300000191,21.5,2.700000048,16,40,44,3,3,,,,0,,,,0.005390849,,,,-0.005390848,,,0.067822596,,,,,
545,545,670,-84.066667,41.05,9.9,845,6.300000191,21.5,2.700000048,16,40,44,3,3,,,,-0.011049836,,,,-0.064193158,,,,0.053143321,,,0.016807118,,,,,
546,546,670,-84.066667,41.05,9.9,845,6.199999809,11,2.599999905,14,37,49,3,3,,,,0,,,,0.051884835,,,,-0.051884836,,,0.032260862,,,,,
547,547,670,-84.066667,41.05,9.9,845,6.199999809,11,2.599999905,14,37,49,3,3,,,,0,,,,-0.00643089,,,,0.00643089,,,-0.016000341,,,,,
548,548,670,-84.066667,41.05,9.9,845,6.400000095,7,2.200000048,13,36,51,3,3,,,,0.138586163,,,,-0.103989714,,,,0.242575877,,,0.014815086,,,,,
549,549,670,-84.066667,41.05,9.9,845,6.400000095,7,2.200000048,13,36,51,3,3,,,,0.013072082,,,,0.163151641,,,,-0.150079559,,,-0.031252544,,,,,
550,550,670,-84.066667,41.05,9.9,845,7.5,5.3,2.23,15.2,40,44.8,3,3,,,,-0.082691716,,,,-0.117783036,,,,0.03509132,,,0.013986242,,,,,
551,551,670,-84.066667,41.05,9.9,845,7.5,5.3,2.23,15.2,40,44.8,3,3,,,,0.082691716,,,,0.09763847,,,,-0.014946754,,,0,,,,,
552,552,671,-81.07,41.29,9,1112,5.5,91.40000153,7.900000095,20,55,25,14,3,,,,-0.041499731,,,,0.127339422,,,,0.168227794,,,,,,,,
553,553,671,-81.07,41.29,9,1112,5.5,29.60000038,2.5,20,54,26,14,3,,,,0.071743905,,,,0.124297717,,,,0.052185753,,,,,,,,
554,554,671,-81.07,41.29,9,1112,5.5,29.60000038,2.5,20,54,26,14,3,,,,0.05579136,,,,0.096014653,,,,0.046091107,,,,,,,,
555,555,671,-81.07,41.29,9,1112,5.5,11.5,1.799999952,20,53,27,14,3,,,,-0.080042708,,,,0.405465108,,,,0.223143551,,,,,,,,
556,556,671,-81.07,41.29,9,1112,5.599999905,6.400000095,1.5,20,51,29,14,3,,,,-0.013793322,,,,-0.174353387,,,,-0.125163143,,,,,,,,
557,557,672,17.486306,53.151111,8.160833359,527,6.099999905,46.59999847,6.599999905,71,22,7,3,3,,,,0.062841918,,,,0.257072823,,,,0.217912502,,,,,,,,
558,558,672,17.486306,53.151111,8.160833359,527,6.099999905,46.59999847,6.599999905,71,22,7,3,3,,,,0.049692488,,,,0.338508738,,,,0.27369583,,,,,,,,
559,559,674,76.955497,29.70575,21.65,670,8.25,11.39999962,1.100000024,34,46,20,9,3,,,,,,,,0.082343146,,,,,,,0.049550121,,,,,
560,560,674,76.955497,29.70575,21.65,670,8.25,6.5,0.699999988,34,46,20,9,3,,,,,,,,-0.276933726,,,,,,,0.038800854,,,,,
561,561,675,77.583333,30.166667,23.34116745,1478,8.25,24.10000038,2,34,46,20,4,3,,0.256550295,,,,,,,,,,,,,,,,,,0.454505304
562,562,675,77.583333,30.166667,23.34116745,1478,8.25,8.800000191,1.5,34,46,20,4,3,,0.195499138,,,,,,,,,,,,,,,,,,0.826678573
563,563,677,77.583333,30.166667,26,650,6.599999905,24.10000038,2,34,46.1,19.9,7,3,,0.028411002,,,,,,0.729781314,,,,,,,,,,,,
564,564,678,77.05,27.25,25.40683365,681,7.599999905,2.4,1,44,29,27,5,3,,,,,,,,-2.248517872,,,,,,,,,,,,0.076540077
565,565,678,77.05,27.25,25.40683365,681,7.699999809,2.4,0.699999988,43,28,29,5,3,,,,,,,,-2.265543821,,,,,,,,,,,,0.116072171
566,566,684,112.485475,30.3963,16.5,1095,6.699999809,18.895,1.165,23,41,36,7,3,,-0.052704064,,-0.151699992,,,,0.054990156,,,,0.206690148,,,,,,,,-0.468478076
567,567,684,112.485475,30.3963,16.5,1095,6.699999809,18.895,1.165,23,41,36,7,3,,-0.083475722,,-0.143326913,,,,0.0786599,,,,0.221986813,,,,,,,,-0.024097552
568,568,684,112.485475,30.3963,16.5,1095,6.699999809,18.895,1.165,23,41,36,7,3,,-0.52407085,,0.137146642,,,,-0.080629734,,,,-0.217776376,,,,,,,,-0.47878241
569,569,684,112.485475,30.3963,16.5,1095,6.699999809,18.895,1.165,23,41,36,7,3,,-0.006329135,,0.150067484,,,,-0.073562567,,,,-0.223630051,,,,,,,,-0.044632154
570,570,686,106.912251,29.5551095,18.2,1080,7.1,21.7,1.7,30,42,28,19,4,,,,,,,,,,,,,,,,,,,,0.379204057
571,571,687,106.912251,29.5551095,18.2,1080,7.1,21.7,1.7,30,42,28,19,4,,,,0.056089467,,,,0.399599989,,,,0.340791898,,,,,,,,
572,572,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,-0.03333642,,,,,,,,,,,,
573,573,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,-0.075865751,,,,,,,,,,,,
574,574,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,-0.291706223,,,,,,,,,,,,
575,575,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,-0.337197137,,,,,,,,,,,,
576,576,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,-0.094252538,,,,,,,,,,,,
577,577,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,0.03509132,,,,,,,,,,,,
578,578,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,0.183158727,,,,,,,,,,,,
579,579,688,-73.75,45.466667,6.1,967,6.1,15.4,1.24,35,36,29,4,4,,,,,,,,-0.150174531,,,,,,,,,,,,
580,580,690,113,34.083333,10.1,719,7.78,3.8226,0.7288,15,57,28,7,3,,,,0.069975868,,,,0.006863445,,,,-0.063112423,,,,,,,,
581,581,690,113,34.083333,10.1,719,7.78,3.8226,0.7288,15,57,28,7,3,,,,-0.036608205,,,,0.018424267,,,,0.055032472,,,,,,,,
582,582,719,52.716667,29.783333,17.24600029,190,7.9,9.6,1.700000048,22,39.4,38.6,2,3,,,,-0.020101179,,,,0.288628594,,,,0.31411533,,,,,,,,
583,583,719,52.716667,29.783333,17.24600029,190,7.9,9.6,1.700000048,22,39.4,38.6,2,3,,,,-0.503390645,,,,0.123379021,,,,0.631778234,,,,,,,,
584,584,720,-96.471667,40.845556,10.54333305,796,6.199999809,24.39999962,2.400000095,4,61,35,10,3,,,,,,,,0.158270999,,,,,,,,,,,,
585,585,720,-96.471667,40.845556,10.54333305,796,6,18.60000038,1.700000048,4,60,36,10,3,,,,,,,,-0.068319244,,,,,,,,,,,,
586,586,720,-96.471667,40.845556,10.54333305,796,6,16.70000076,1.600000024,4,58,38,10,3,,,,,,,,-0.210721031,,,,,,,,,,,,
587,587,720,-96.471667,40.845556,10.54333305,796,6.300000191,9,1.100000024,3,59,38,10,3,,,,,,,,-0.771839449,,,,,,,,,,,,
588,588,720,-96.471667,40.845556,10.54333305,796,6.8,3.7,0.74,4.2,56.6,39.2,10,3,,,,,,,,0.170817732,,,,,,,,,,,,
589,589,720,-96.471667,40.845556,10.54333305,796,6.199999809,24.39999962,2.400000095,4,61,35,10,3,,,,,,,,0.194609272,,,,,,,,,,,,
590,590,720,-96.471667,40.845556,10.54333305,796,6,18.60000038,1.700000048,4,60,36,10,3,,,,,,,,-0.009478744,,,,,,,,,,,,
591,591,720,-96.471667,40.845556,10.54333305,796,6,16.70000076,1.600000024,4,58,38,10,3,,,,,,,,-0.05921936,,,,,,,,,,,,
592,592,720,-96.471667,40.845556,10.54333305,796,6.300000191,9,1.100000024,3,59,38,10,3,,,,,,,,-0.492968006,,,,,,,,,,,,
593,593,720,-96.471667,40.845556,10.54333305,796,6.8,3.7,0.74,4.2,56.6,39.2,10,3,,,,,,,,0.254034038,,,,,,,,,,,,
594,594,720,-96.471667,40.845556,10.54333305,796,6.199999809,24.39999962,2.400000095,4,61,35,10,3,,,,,,,,0.23043865,,,,,,,,,,,,
595,595,720,-96.471667,40.845556,10.54333305,796,6,18.60000038,1.700000048,4,60,36,10,3,,,,,,,,0.049837833,,,,,,,,,,,,
596,596,720,-96.471667,40.845556,10.54333305,796,6,16.70000076,1.600000024,4,58,38,10,3,,,,,,,,0.024692613,,,,,,,,,,,,
597,597,720,-96.471667,40.845556,10.54333305,796,6.300000191,9,1.100000024,3,59,38,10,3,,,,,,,,-0.795509193,,,,,,,,,,,,
598,598,720,-96.471667,40.845556,10.54333305,796,6.8,3.7,0.74,4.2,56.6,39.2,10,3,,,,,,,,0.362052615,,,,,,,,,,,,
599,599,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.08011151,,,,0.307100158,,,,0.387211668,,,,,,,,0.137056246
600,600,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.047469198,,,,0.27029033,,,,0.317759528,,,,,,,,-0.453917491
601,601,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.000477783,,,,-0.130839601,,,,-0.130361818,,,,,,,,
602,602,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.03187298,,,,-0.267595314,,,,-0.235722334,,,,,,,,
603,603,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,0.008583744,,,,-0.287682072,,,,-0.296265816,,,,,,,,0.137056246
604,604,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.15333402,,,,-0.712949808,,,,-0.559615788,,,,,,,,-0.453917491
605,605,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.559615788,,,,-0.559615788,,,,0,,,,,,,,
606,606,728,148.283333,34.5,NA,607,6.25,2.9,0.325,75,10,15,5,4,,,,-0.105360516,,,,0,,,,0.105360516,,,,,,,,
607,607,734,16.49,53.6715,7.783833504,657,5.800000191,62.40000153,7,76,16,8,16,4,,,,-0.562260126,0.33691351,,,-0.321098069,,,,0.241162057,,,0.225630084,,,,,
608,608,755,30.033333,50.083333,10.3,588,6.599999905,62.5,8.899999619,28,51,21,1,3,,,,,,,,0.082119552,,,,,,,0.059101392,,,,,
609,609,762,86.99,25.119444,31,1300,7.5,5.3,2,53.8,26.6,19.6,8,3,,,,,,,,0.078807886,,,,,,,-0.001343184,,,,,
610,610,769,85.934281,20.4494,26.85,1500,6.5,7.8,0.8,52.5,16.6,30.9,2,3,,0.176737179,,,,,,0.082691716,,,,,,,-0.005231049,,,,,0.136625774
611,611,788,-77.944,40.712,3,975,5.800000191,79.90000153,6.199999809,20,54,26,3,4,,,,,,,,0.142219953,,,,,,,0.015930822,,,,,
612,612,788,-77.944,40.712,3,975,5.800000191,79.90000153,6.199999809,20,54,26,3,4,,,,,,,,-0.092146176,,,,,,,0.038113293,,,,,
613,613,806,-88.8465,35.623083,15.37166691,1364,5.5,36.79999924,3.099999905,13,60,27,33,4,0.382736857,,,-0.007346427,,,,0.184699679,,,,0.192046107,,,,0.392042088,0.446708067,0.360002734,,
614,614,806,-88.8465,35.623083,15.37166691,1364,5.5,36.79999924,3.099999905,13,60,27,33,4,-0.002134472,,,0.022857552,,,,0.267868234,,,,0.245010682,,,,-0.404045662,0.128009567,-0.032318791,,
615,615,806,-88.8465,35.623083,15.37166691,1364,5.5,36.79999924,3.099999905,13,60,27,33,4,0.081493035,,,-0.062742487,,,,0.092850154,,,,0.155592642,,,,0.335646131,0.050966444,0.083586716,,
616,616,807,126.633333,47.433333,1.5,550,6.800000191,37.79999924,5.400000095,31,39,30,4,3,,,,0.034846731,-0.005845032,,,-0.044766773,,,,-0.078562323,,,0.020658012,,,,,0.394802066
617,617,808,126.633333,47.433333,2.2,550,6.800000191,37.79999924,5.400000095,31,39,30,14,3,,,,-0.104897675,,,,0.25304229,,,,0.357939966,,,,,,,,
618,618,808,126.633333,47.433333,2.2,550,6.900000095,26,2,30,40,30,14,3,,,,0.016155365,,,,0.003809528,,,,-0.012345836,,,,,,,,
619,619,818,108.066667,34.283333,13.2,633,NA,NA,NA,NA,NA,NA,7,3,,,,-0.034844069,,,,-0.005856532,,,,0.028987537,,,0.020566278,,,,,
620,620,818,108.066667,34.283333,13.2,633,NA,NA,NA,NA,NA,NA,7,3,,,,-0.02451352,,,,0.311958717,,,,0.336472237,,,-0.015151805,,,,,
621,621,818,108.066667,34.283333,13.2,633,NA,NA,NA,NA,NA,NA,7,3,,,,0.045541186,,,,-0.089633592,,,,-0.135174778,,,0.021809716,,,,,
622,622,818,108.066667,34.283333,13.2,633,NA,NA,NA,NA,NA,NA,7,3,,,,-0.157300399,,,,0.166099756,,,,0.323400155,,,-0.010101096,,,,,
623,623,819,116.566667,36.833333,13.4,567,7.800000191,8.199999809,1.5,12,66,22,5,3,,0.393179942,,0.084885332,,,,0.092976456,,,,0.008438869,,,,,,,,1.460364916
624,624,819,116.566667,36.833333,13.4,567,7.800000191,8.199999809,1.5,12,66,22,5,3,,0.131943391,,0.03056265,,,,0.005623258,,,,-0.024897552,,,,,,,,1.090983684
625,625,834,116.566667,36.833333,14.4,727.3,7.800000191,8.199999809,1.5,27,51,22,5,3,,,,0.134143516,,,,0.177513855,,,,0.04337034,,,0.007307855,,,,,
626,626,834,116.566667,36.833333,14.4,727.3,7.800000191,8.199999809,1.5,27,51,22,5,3,,,,-0.015736301,,,,-0.166420772,,,,-0.150684471,,,-0.042937542,,,,,
627,627,845,1.9204479,48.5303309,10.8,650,6.400000095,53,5.800000191,2,76,22,33,3,,,,,,,,1.021651248,,,,,,,-0.125495424,,,,,
628,628,845,1.9204479,48.5303309,10.8,650,6.400000095,53,5.800000191,2,76,22,33,3,,,,,,,,0.904218151,,,,,,,-0.087760497,,,,,
629,629,845,1.9204479,48.5303309,10.8,650,6.400000095,53,5.800000191,2,76,22,33,3,,,,,,,,0.712195376,,,,,,,-0.142023064,,,,,
630,630,845,1.9204479,48.5303309,10.8,650,6.699999809,17.79999924,1.5,2,76,22,33,3,,,,,,,,0.319287412,,,,,,,-0.082966298,,,,,
631,631,845,1.9204479,48.5303309,10.8,650,6.699999809,17.79999924,1.5,2,76,22,33,3,,,,,,,,-0.037041272,,,,,,,-0.043172172,,,,,
632,632,845,1.9204479,48.5303309,10.8,650,6.699999809,13.69999981,1.399999976,2,76,22,33,3,,,,,,,,-0.171271721,,,,,,,0.049649909,,,,,
633,633,845,1.9204479,48.5303309,10.8,650,6.400000095,53,5.800000191,2,76,22,33,3,,,,,,,,1.154273136,,,,,,,-0.216108554,,,,,
634,634,845,1.9204479,48.5303309,10.8,650,6.400000095,53,5.800000191,2,76,22,33,3,,,,,,,,0.896088025,,,,,,,-0.236828194,,,,,
635,635,845,1.9204479,48.5303309,10.8,650,6.400000095,53,5.800000191,2,76,22,33,3,,,,,,,,0.565095254,,,,,,,-0.262052787,,,,,
636,636,845,1.9204479,48.5303309,10.8,650,6.699999809,17.79999924,1.5,2,76,22,33,3,,,,,,,,-0.066375069,,,,,,,-0.186790125,,,,,
637,637,845,1.9204479,48.5303309,10.8,650,6.699999809,17.79999924,1.5,2,76,22,33,3,,,,,,,,-0.24613307,,,,,,,-0.088292607,,,,,
638,638,845,1.9204479,48.5303309,10.8,650,6.699999809,13.69999981,1.399999976,2,76,22,33,3,,,,,,,,-0.263290619,,,,,,,0.048086187,,,,,
639,639,856,104.733333,35.466667,6.4,391,8.36,43.90000153,3.799999952,25,53,22,9,3,,,,0.032756426,,,,0.044590883,,,,0.011834458,,,-0.00621506,,,,,
640,640,856,104.733333,35.466667,6.4,391,8.36,43.90000153,3.799999952,25,53,22,9,3,,,,-0.132545145,,,,0.012962438,,,,0.145507584,,,-0.006176672,,,,,
641,641,872,116.35,37.6,12.6,500,7.900000095,8.800000191,1.600000024,19,60,21,14,4,,0.090530277,0.41958299,,,,,,,,,,0.193690284,,,,,,,
642,642,872,116.35,37.6,12.6,500,7.900000095,8.800000191,1.600000024,19,60,21,14,4,,-0.098536668,0.266109587,,,,,,,,,,0.024203602,,,,,,,
643,643,872,116.35,37.6,12.6,500,8,5.5,0.699999988,19,60,21,14,4,,-1.096818567,-1.307367103,,,,,,,,,,-0.831070324,,,,,,,
644,644,872,116.35,37.6,12.6,500,8,5.5,0.699999988,19,60,21,14,4,,-0.745515166,-0.405465108,,,,,,,,,,-0.528969876,,,,,,,
645,645,872,116.35,37.6,12.6,500,8,5.599999905,0.699999988,17,59,24,14,4,,0.462623522,-0.336472237,,,,,,,,,,-0.113944259,,,,,,,
646,646,872,116.35,37.6,12.6,500,8,5.599999905,0.699999988,17,59,24,14,4,,0.351397887,0,,,,,,,,,,0.090151097,,,,,,,
647,647,872,116.35,37.6,12.6,500,7.900000095,8.800000191,1.600000024,19,60,21,14,4,,-0.729326837,-1.103362891,,,,,,,,,,-0.444474762,,,,,,,
648,648,872,116.35,37.6,12.6,500,7.900000095,8.800000191,1.600000024,19,60,21,14,4,,-0.918393782,-1.256836294,,,,,,,,,,-0.613961444,,,,,,,
649,649,872,116.35,37.6,12.6,500,8,5.5,0.699999988,19,60,21,14,4,,-1.737597761,-1.898731589,,,,,,,,,,-1.07736718,,,,,,,
650,650,872,116.35,37.6,12.6,500,8,5.5,0.699999988,19,60,21,14,4,,-1.386294361,-0.996829594,,,,,,,,,,-0.775266732,,,,,,,
651,651,872,116.35,37.6,12.6,500,8,5.599999905,0.699999988,17,59,24,14,4,,-0.348306695,0.133531393,,,,,,,,,,-0.167054085,,,,,,,
652,652,872,116.35,37.6,12.6,500,8,5.599999905,0.699999988,17,59,24,14,4,,-0.45953233,0.47000363,,,,,,,,,,0.037041272,,,,,,,
653,653,877,126.633333,47.433333,1.5,530,6.9,39.8,1.8,31,39,30,4,3,,,,,,,,,,,,-0.053822722,,,,,,,,-0.082302596
654,654,879,126.633333,47.433333,2.2,550,6.9,39.8,1.8,31,39,30,11,3,,,,0.057911467,,,,0.124432149,,,,0.066520682,,,0.00389864,,,,,
655,655,879,126.633333,47.433333,2.2,550,6.9,39.8,1.8,31,39,30,11,3,,,,-0.058769921,,,,0.200741275,,,,0.259511195,,,0.043942122,,,,,
656,656,880,112.6,34.8,13.9,635,8.100000381,6.97,1.12,36,41,23,21,3,,,,0.074107972,,,,-0.050385671,,,,-0.015625318,,,,,,,,-0.073427469
657,657,880,112.6,34.8,13.9,635,8.100000381,6.97,1.12,36,41,23,21,3,,,,0.213305102,,,,0.193037755,,,,0.190043603,,,,,,,,0.465569032
658,658,892,28.283333,-29.5,13.7,721,6.400000095,30.29999924,2.900000095,49,25,26,21,3,,0.18610228,,-0.015079107,,,,0.132005839,,,,0.150572858,,,,,,,,
659,659,892,28.283333,-29.5,13.7,721,6.400000095,30.29999924,2.900000095,49,25,26,21,3,,0.703186306,,-0.020506529,,,,0.194919665,,,,0.21511138,,,,,,,,
660,660,892,28.283333,-29.5,13.7,721,6.400000095,21.5,1.799999952,50,24,26,21,3,,-0.253019095,,-0.031231323,,,,0.022223137,,,,0.078988411,,,,,,,,
661,661,892,28.283333,-29.5,13.7,721,6.400000095,21.5,1.799999952,50,24,26,21,3,,0.045149965,,-0.083326435,,,,0.072137528,,,,0.17979311,,,,,,,,
662,662,893,-47.708333,15.591667,21.15,1500,5.06,NA,NA,NA,NA,NA,16,3,,0.366244395,,,,,,0.181583548,,,,,,,,,,,,0.059263359
663,663,896,-37.193333,-10.491667,26,1150,5.900000095,29.5,2.099999905,58,20,22,8,4,,,,-0.223143551,,,,0.017621601,,,,0.287682072,,,0,,,,,0.184922338
664,664,896,-37.193333,-10.491667,26,1150,5.900000095,29.5,2.099999905,58,20,22,8,4,,,,-0.01169604,,,,-0.090559577,,,,-0.133531393,,,0.019802627,,,,,0.006825965
665,665,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,0.01525084,,,,0.140461933,,,,0.125163143,,,0.007053416,,,,,
666,666,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,0.087102747,,,,0.164886495,,,,0.077961541,,,-0.017374475,,,,,
667,667,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,-0.025752496,,,,0.043370097,,,,0.068992871,,,-0.017465514,,,,,
668,668,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,0.052207909,,,,-0.093427531,,,,-0.144581229,,,-0.011291235,,,,,
669,669,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,0.122771184,,,,0.688009555,,,,0.382992252,,,-0.038820501,,,,,
670,670,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,0.042925045,,,,0.412845215,,,,0.249811798,,,-0.029718756,,,,,
671,671,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,-0.020332429,,,,-0.126605624,,,,-0.107630664,,,0.004195983,,,,,
672,672,898,-4.433333,40.05,14.5,400,5.8,5.3,0.56,59.8,22.3,17.9,6,3,,,,-0.011834458,,,,-0.190394255,,,,-0.17848278,,,0.059230953,,,,,
673,673,900,-6.05,37.283333,17,547,7.8,10,0.95,58,18,24,16,3,,0.384073918,,,,,,0.179048231,,,,,,,,,,,,0.355868167
674,674,900,-6.05,37.283333,17,547,7.8,10,0.95,58,18,24,16,3,,0.311522918,,,,,,0.130620182,,,,,,,,,,,,0.154833973
675,675,900,-6.05,37.283333,17,547,7.8,10,0.95,58,18,24,16,3,,-0.504777218,,,,,,0.068992871,,,,,,,,,,,,-0.020619287
676,676,901,-6.05,37.283333,17,484,7.8,10,0.95,21,25,54,2,3,,0.524642769,,-0.115641944,,,,-0.031381601,-0.031384328,0.018288124,,0.084260344,,,,,,,,
677,677,901,-6.05,37.283333,17,484,7.8,10,0.95,21,25,54,2,3,,0.379197181,,0.070480714,,,,0.017558312,0.017558807,0.008271346,,-0.052922401,,,,,,,,
678,678,901,-6.05,37.283333,17,484,7.8,10,0.95,21,25,54,2,3,,-0.227463212,,-0.16931111,,,,-0.126293725,-0.126292965,-0.141023999,,0.043017385,,,,,,,,
679,679,901,-6.05,37.283333,17,484,7.8,10,0.95,21,25,54,2,3,,0.614793866,,-0.000521689,,,,0.152057899,,,,0.152579588,,,,,,,,
680,680,901,-6.05,37.283333,17,484,7.8,10,0.95,21,25,54,2,3,,0.146982191,,0.099985335,,,,0.057873849,,,,-0.042111485,,,,,,,,
681,681,901,-6.05,37.283333,17,484,7.8,10,0.95,21,25,54,2,3,,-0.679448336,,0.020593799,,,,-0.159532367,,,,-0.180126166,,,,,,,,
682,682,902,-6.277944,38.807722,17,475,5.5,10.5,0.95,37.9,39.6,22.5,3,6,,1.008461192,,,,,,0.285101426,,,,,,,,,,,,0.316037298
683,683,902,-6.277944,38.807722,17,475,5.5,10.5,0.95,37.9,39.6,22.5,3,6,,0.408086342,,,,,,0,,,,,,,,,,,,0.090628017
684,684,902,-6.277944,38.807722,17,475,5.5,10.5,0.95,37.9,39.6,22.5,3,6,,-0.36772478,,,,,,-0.003280484,,,,,,,,,,,,-0.672668649
685,685,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,42,39,19,12,3,,,,0.112008469,,,,0.306691122,,,,0.194682654,,,,,,,,
686,686,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,41,39,20,12,3,,,,0.138564376,,,,0.141571898,,,,0.003007521,,,,,,,,
687,687,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,41,39,20,12,3,,,,-0.048559054,,,,-0.038302554,,,,0.0102565,,,,,,,,
688,688,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,39,37,24,12,3,,,,0.044052085,,,,-0.002649008,,,,-0.046701093,,,,,,,,
689,689,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,37,37,26,12,3,,,,-0.035864477,,,,-0.049109704,,,,-0.013245227,,,,,,,,
690,690,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,6.3,37.1,56.6,12,3,,,,0.088956932,,,,0.082399532,,,,-0.0065574,,,,,,,,
691,691,906,119.466667,41.666667,6.5,450,8.5,9.8,0.89,6.3,37.1,56.6,12,3,,,,-0.029287192,,,,0.072495502,,,,0.101782693,,,,,,,,
692,692,906,124.2,42.433333,7,608,6.2,10.8,1.22,45,33,22,5,3,,,,0.079084506,,,,0.193494857,,,,0.114410351,,,,,,,,
693,693,906,124.2,42.433333,7,608,6.2,10.8,1.22,45,33,22,5,3,,,,0.002280503,,,,0,,,,-0.002280503,,,,,,,,
694,694,906,124.2,42.433333,7,608,6.2,10.8,1.22,45,33,22,5,3,,,,-0.083087158,,,,-0.137021798,,,,-0.053934639,,,,,,,,
695,695,906,124.2,42.433333,7,608,6.2,10.8,1.22,45,34,21,5,3,,,,0.046864309,,,,0.002412546,,,,-0.044451762,,,,,,,,
696,696,906,124.2,42.433333,7,608,6.2,10.8,1.22,45,34,21,5,3,,,,0.043300261,,,,0.009188426,,,,-0.034111834,,,,,,,,
697,697,906,124.2,42.433333,7,608,6.2,10.8,1.22,44.5,36.5,19,5,3,,,,-0.055215722,,,,0,,,,0.055215724,,,,,,,,
698,698,906,124.2,42.433333,7,608,6.2,10.8,1.22,44.5,36.5,19,5,3,,,,0.034470395,,,,0.006920443,,,,-0.027549951,,,,,,,,
699,699,913,102.633333,37.933333,7.2,155,NA,8.305281486,0.68,NA,NA,NA,8,4,,0.031732181,,0.217037439,,,,0.328263074,,,,0.111225635,,,0.00851069,,,,,
